,DateTime,Tmax(C),Tmin(C),RHmean(%),Rain(mm),Usage(kWh)
1317,2018-05-22 21:00:00,10.5,9.6,0.64,0.0,1.4700000000000002
1318,2018-05-22 22:00:00,12.2,10.5,0.6,0.0,1.31
1319,2018-05-22 23:00:00,15.1,12.2,0.51,0.0,0.08
1320,2018-05-23 00:00:00,14.9,13.9,0.47,0.0,0.06
1321,2018-05-23 01:00:00,15.0,13.7,0.49,0.0,0.38
1322,2018-05-23 02:00:00,16.1,14.0,0.48,0.0,0.07
1323,2018-05-23 03:00:00,15.9,14.8,0.46,0.0,0.06
1324,2018-05-23 04:00:00,15.1,11.3,0.54,0.0,0.33999999999999997
1325,2018-05-23 05:00:00,11.3,9.7,0.73,0.6,0.07
1326,2018-05-23 06:00:00,10.2,9.9,0.68,0.0,0.06
1327,2018-05-23 07:00:00,10.1,8.5,0.72,0.2,0.11
1328,2018-05-23 08:00:00,8.6,8.1,0.73,0.0,0.31
1329,2018-05-23 09:00:00,8.4,7.9,0.74,0.0,0.11
1330,2018-05-23 10:00:00,8.5,8.2,0.74,0.0,0.42000000000000004
1331,2018-05-23 11:00:00,8.5,7.8,0.77,1.6,0.03
1332,2018-05-23 12:00:00,8.7,8.4,0.71,0.0,0.47
1333,2018-05-23 13:00:00,8.9,7.9,0.72,0.0,0.08
1334,2018-05-23 14:00:00,8.0,7.1,0.72,0.0,0.44
1335,2018-05-23 15:00:00,7.9,7.4,0.81,0.0,0.14
1336,2018-05-23 16:00:00,7.7,7.1,0.85,0.0,0.1
1337,2018-05-23 17:00:00,7.2,6.5,0.84,0.0,1.34
1338,2018-05-23 18:00:00,8.0,7.1,0.83,0.0,1.7
1339,2018-05-23 19:00:00,9.0,7.9,0.82,0.0,2.5
1340,2018-05-23 20:00:00,10.5,9.0,0.78,0.0,1.98
1341,2018-05-23 21:00:00,11.6,10.5,0.63,0.0,2.43
1342,2018-05-23 22:00:00,12.5,11.5,0.6,0.0,1.3900000000000001
1343,2018-05-23 23:00:00,13.7,12.1,0.58,0.0,0.06
1344,2018-05-24 00:00:00,14.1,12.6,0.65,0.0,0.39
1345,2018-05-24 01:00:00,14.4,12.6,0.72,0.0,0.07
1346,2018-05-24 02:00:00,15.9,14.3,0.66,0.0,0.05
1347,2018-05-24 03:00:00,16.1,15.7,0.56,0.0,0.34
1348,2018-05-24 04:00:00,16.4,14.3,0.53,0.0,0.07
1349,2018-05-24 05:00:00,14.5,13.7,0.53,0.0,0.07
1350,2018-05-24 06:00:00,13.8,12.9,0.54,0.0,0.36000000000000004
1351,2018-05-24 07:00:00,12.9,12.1,0.65,0.0,0.79
1352,2018-05-24 08:00:00,12.6,12.2,0.65,0.0,0.46
1353,2018-05-24 09:00:00,12.6,12.3,0.65,0.0,2.9299999999999997
1354,2018-05-24 10:00:00,12.8,12.6,0.62,0.0,3.1100000000000003
1355,2018-05-24 11:00:00,12.9,12.6,0.6,0.0,4.34
1356,2018-05-24 12:00:00,12.7,12.4,0.6,0.0,3.32
1357,2018-05-24 13:00:00,12.4,11.9,0.6,0.0,3.8200000000000003
1358,2018-05-24 14:00:00,12.2,11.7,0.57,0.0,1.96
1359,2018-05-24 15:00:00,11.9,11.6,0.63,0.0,1.92
1360,2018-05-24 16:00:00,11.9,11.6,0.63,0.0,1.63
1361,2018-05-24 17:00:00,11.7,11.3,0.6,0.0,1.44
1362,2018-05-24 18:00:00,11.3,10.3,0.62,0.0,1.45
1363,2018-05-24 19:00:00,10.5,9.4,0.64,0.0,1.4100000000000001
1364,2018-05-24 20:00:00,9.4,7.8,0.71,0.0,1.14
1365,2018-05-24 21:00:00,10.2,8.2,0.68,0.0,1.13
1366,2018-05-24 22:00:00,10.8,10.2,0.59,0.0,0.76
1367,2018-05-24 23:00:00,13.5,10.6,0.53,0.0,0.11000000000000001
1368,2018-05-25 00:00:00,15.4,11.3,0.46,0.0,0.06
1369,2018-05-25 01:00:00,14.6,12.7,0.43,0.0,0.06
1370,2018-05-25 02:00:00,13.8,11.8,0.47,0.0,0.39
1371,2018-05-25 03:00:00,12.7,11.2,0.54,0.0,0.07
1372,2018-05-25 04:00:00,11.5,10.5,0.65,0.0,0.06
1373,2018-05-25 05:00:00,10.6,10.4,0.65,0.0,0.05
1374,2018-05-25 06:00:00,10.6,10.0,0.64,0.0,0.05
1375,2018-05-25 07:00:00,10.2,10.0,0.62,0.0,0.98
1376,2018-05-25 08:00:00,10.4,10.0,0.65,0.0,0.04
1377,2018-05-25 09:00:00,10.3,10.0,0.64,0.0,0.03
1378,2018-05-25 10:00:00,10.2,9.5,0.67,0.0,0.99
1379,2018-05-25 11:00:00,10.3,9.8,0.67,0.0,3.58
1380,2018-05-25 12:00:00,10.4,9.7,0.68,0.0,2.3
1381,2018-05-25 13:00:00,10.2,9.7,0.69,0.0,1.41
1382,2018-05-25 14:00:00,10.1,9.7,0.69,0.0,1.21
1383,2018-05-25 15:00:00,9.8,9.5,0.7,0.0,1.42
1384,2018-05-25 16:00:00,9.8,9.5,0.71,0.0,1.3199999999999998
1385,2018-05-25 17:00:00,9.8,9.5,0.73,0.0,3.8200000000000003
1386,2018-05-25 18:00:00,9.7,8.7,0.79,0.2,1.11
1387,2018-05-25 19:00:00,9.4,8.6,0.78,0.2,0.49
1388,2018-05-25 20:00:00,9.7,8.9,0.74,0.2,0.11000000000000001
1389,2018-05-25 21:00:00,9.6,8.8,0.75,0.2,0.4
1390,2018-05-25 22:00:00,10.5,9.3,0.69,0.0,0.13
1391,2018-05-25 23:00:00,11.1,10.1,0.68,0.0,0.41000000000000003
1392,2018-05-26 00:00:00,11.7,11.0,0.63,0.0,0.06
1393,2018-05-26 01:00:00,12.0,10.7,0.63,0.0,0.35000000000000003
1394,2018-05-26 02:00:00,13.2,11.5,0.64,0.0,0.05
1395,2018-05-26 03:00:00,14.0,12.9,0.59,0.0,0.06
1396,2018-05-26 04:00:00,13.0,10.5,0.64,0.0,0.24
1397,2018-05-26 05:00:00,11.0,10.5,0.66,0.0,0.2
1398,2018-05-26 06:00:00,11.0,10.8,0.62,0.0,0.05
1399,2018-05-26 07:00:00,11.0,10.3,0.68,0.0,0.47000000000000003
1400,2018-05-26 08:00:00,11.1,10.4,0.61,0.0,0.05
1401,2018-05-26 09:00:00,11.1,10.7,0.62,0.0,0.04
1402,2018-05-26 10:00:00,11.0,10.4,0.62,0.0,0.36
1403,2018-05-26 11:00:00,10.5,9.4,0.67,0.0,0.04
1404,2018-05-26 12:00:00,10.6,10.0,0.75,0.0,0.05
1405,2018-05-26 13:00:00,10.4,10.1,0.75,0.0,2.06
1406,2018-05-26 14:00:00,11.5,10.2,0.73,0.0,2.2800000000000002
1407,2018-05-26 15:00:00,11.9,11.4,0.71,0.0,3.3
1408,2018-05-26 16:00:00,11.9,10.8,0.76,0.0,3.27
1409,2018-05-26 17:00:00,11.4,9.8,0.75,0.0,3.8
1410,2018-05-26 18:00:00,11.4,10.9,0.74,0.0,3.9800000000000004
1411,2018-05-26 19:00:00,11.0,9.5,0.78,0.8,2.13
1412,2018-05-26 20:00:00,9.8,9.4,0.76,0.0,1.54
1413,2018-05-26 21:00:00,9.8,9.4,0.75,0.2,1.3
1414,2018-05-26 22:00:00,10.0,8.9,0.76,1.8,1.49
1415,2018-05-26 23:00:00,9.7,9.1,0.8,0.8,1.22
1416,2018-05-27 00:00:00,10.6,9.7,0.7,0.0,1.22
1417,2018-05-27 01:00:00,11.9,10.6,0.58,0.0,1.53
1418,2018-05-27 02:00:00,12.1,11.3,0.54,0.0,0.09
1419,2018-05-27 03:00:00,11.7,10.6,0.65,0.0,0.38
1420,2018-05-27 04:00:00,11.4,9.5,0.65,0.0,0.07
1421,2018-05-27 05:00:00,10.3,9.4,0.66,0.0,0.06
1422,2018-05-27 06:00:00,10.1,8.7,0.66,0.0,0.05
1423,2018-05-27 07:00:00,9.5,8.6,0.67,0.0,0.39
1424,2018-05-27 08:00:00,9.2,8.0,0.72,0.2,0.07
1425,2018-05-27 09:00:00,8.9,7.6,0.76,1.2,0.04
1426,2018-05-27 10:00:00,8.8,7.3,0.74,1.0,3.76
1427,2018-05-27 11:00:00,8.3,7.0,0.76,2.6,4.029999999999999
1428,2018-05-27 12:00:00,7.8,6.8,0.76,1.2,2.02
1429,2018-05-27 13:00:00,8.1,7.1,0.76,0.8,3.5
1430,2018-05-27 14:00:00,7.5,6.5,0.79,3.2,1.44
1431,2018-05-27 15:00:00,7.1,6.1,0.8,2.8,0.4
1432,2018-05-27 16:00:00,7.1,5.9,0.8,2.0,0.1
1433,2018-05-27 17:00:00,6.3,5.3,0.81,1.4,3.76
1434,2018-05-27 18:00:00,6.5,5.4,0.82,3.0,4.619999999999999
1435,2018-05-27 19:00:00,7.3,5.8,0.71,0.6,2.6799999999999997
1436,2018-05-27 20:00:00,8.1,6.0,0.68,0.4,2.3
1437,2018-05-27 21:00:00,8.7,6.4,0.7,0.2,1.1400000000000001
1438,2018-05-27 22:00:00,9.0,7.6,0.67,0.0,0.8500000000000001
1439,2018-05-27 23:00:00,9.2,8.1,0.7,0.2,0.06
1440,2018-05-28 00:00:00,9.5,8.3,0.69,0.0,0.06
1441,2018-05-28 01:00:00,8.6,8.1,0.74,0.0,0.4
1442,2018-05-28 02:00:00,8.9,7.9,0.74,0.0,0.06
1443,2018-05-28 03:00:00,8.9,7.3,0.74,0.8,0.04
1444,2018-05-28 04:00:00,8.7,7.5,0.73,0.6,0.42
1445,2018-05-28 05:00:00,8.8,7.3,0.69,0.4,0.05
1446,2018-05-28 06:00:00,8.6,7.3,0.73,0.6,0.06
1447,2018-05-28 07:00:00,9.0,7.9,0.68,0.2,0.13999999999999999
1448,2018-05-28 08:00:00,9.0,8.4,0.65,0.0,0.03
1449,2018-05-28 09:00:00,9.0,7.8,0.74,0.4,0.42
1450,2018-05-28 10:00:00,8.2,7.5,0.78,0.6,0.04
1451,2018-05-28 11:00:00,7.9,7.3,0.8,0.8,1.03
1452,2018-05-28 12:00:00,8.2,7.6,0.77,0.0,3.56
1453,2018-05-28 13:00:00,8.4,8.0,0.76,0.2,1.9000000000000001
1454,2018-05-28 14:00:00,8.6,8.1,0.75,0.0,0.04
1455,2018-05-28 15:00:00,8.5,7.6,0.76,0.2,0.43
1456,2018-05-28 16:00:00,8.1,7.6,0.8,0.2,2.66
1457,2018-05-28 17:00:00,8.1,7.9,0.79,0.2,2.1399999999999997
1458,2018-05-28 18:00:00,8.4,7.9,0.77,0.0,1.51
1459,2018-05-28 19:00:00,8.3,7.7,0.82,0.4,4.04
1460,2018-05-28 20:00:00,8.2,7.8,0.82,0.4,3.8600000000000003
1461,2018-05-28 21:00:00,8.6,7.4,0.83,1.0,3.0
1462,2018-05-28 22:00:00,7.9,7.5,0.86,0.6,0.7100000000000001
1463,2018-05-28 23:00:00,8.2,7.6,0.85,0.4,0.43
1464,2018-05-29 00:00:00,8.0,7.6,0.87,0.4,0.03
1465,2018-05-29 01:00:00,8.4,7.8,0.84,0.2,0.06
1466,2018-05-29 02:00:00,9.0,8.2,0.82,0.0,0.39
1467,2018-05-29 03:00:00,9.0,8.1,0.79,0.0,0.05
1468,2018-05-29 04:00:00,8.7,7.9,0.84,0.2,0.06
1469,2018-05-29 05:00:00,8.6,7.6,0.86,0.4,0.06
1470,2018-05-29 06:00:00,8.5,7.9,0.83,0.2,0.42000000000000004
1471,2018-05-29 07:00:00,9.0,8.3,0.76,0.0,0.12000000000000001
1472,2018-05-29 08:00:00,9.2,8.6,0.73,0.0,0.03
1473,2018-05-29 09:00:00,9.1,8.7,0.72,0.0,0.43
1474,2018-05-29 10:00:00,9.1,8.4,0.73,0.0,0.05
1475,2018-05-29 11:00:00,9.2,8.9,0.71,0.0,0.04
1476,2018-05-29 12:00:00,9.2,8.9,0.73,0.0,1.98
1477,2018-05-29 13:00:00,9.4,9.0,0.69,0.0,0.28
1478,2018-05-29 14:00:00,9.4,8.8,0.71,0.0,0.21000000000000002
1479,2018-05-29 15:00:00,9.4,8.9,0.69,0.0,0.43000000000000005
1480,2018-05-29 16:00:00,9.2,8.9,0.7,0.0,2.89
1481,2018-05-29 17:00:00,9.2,9.0,0.68,0.0,3.04
1482,2018-05-29 18:00:00,9.2,8.9,0.66,0.0,3.12
1483,2018-05-29 19:00:00,9.2,8.9,0.66,0.0,5.07
1484,2018-05-29 20:00:00,9.2,8.7,0.7,0.0,3.8200000000000003
1485,2018-05-29 21:00:00,9.0,8.7,0.7,0.0,3.6500000000000004
1486,2018-05-29 22:00:00,9.2,8.9,0.69,0.0,0.62
1487,2018-05-29 23:00:00,10.6,9.2,0.66,0.0,0.09
1488,2018-05-30 00:00:00,10.5,9.2,0.68,0.0,0.38
1489,2018-05-30 01:00:00,11.1,10.2,0.63,0.0,0.06
1490,2018-05-30 02:00:00,11.0,10.0,0.64,0.0,0.38
1491,2018-05-30 03:00:00,11.6,10.0,0.63,0.0,0.1
1492,2018-05-30 04:00:00,11.4,9.4,0.64,0.0,0.11
1493,2018-05-30 05:00:00,9.5,9.2,0.66,0.0,0.07
1494,2018-05-30 06:00:00,9.4,9.0,0.68,0.0,0.38
1495,2018-05-30 07:00:00,9.5,9.2,0.68,0.0,0.25
1496,2018-05-30 08:00:00,9.4,8.3,0.68,0.0,0.04
1497,2018-05-30 09:00:00,8.6,8.2,0.71,0.0,0.04
1498,2018-05-30 10:00:00,8.7,8.1,0.71,0.0,0.03
1499,2018-05-30 11:00:00,8.4,8.1,0.73,0.0,0.42
1500,2018-05-30 12:00:00,8.9,8.1,0.73,0.0,0.07
1501,2018-05-30 13:00:00,9.0,8.8,0.73,0.0,0.37
1502,2018-05-30 14:00:00,9.0,8.7,0.7,0.0,0.99
1503,2018-05-30 15:00:00,9.0,8.7,0.73,0.0,2.1100000000000003
1504,2018-05-30 16:00:00,9.0,8.3,0.79,0.0,2.38
1505,2018-05-30 17:00:00,8.4,8.1,0.78,0.0,2.8600000000000003
1506,2018-05-30 18:00:00,8.2,8.0,0.77,0.0,2.8
1507,2018-05-30 19:00:00,8.1,7.9,0.77,0.0,2.91
1508,2018-05-30 20:00:00,8.3,8.0,0.78,0.0,2.8600000000000003
1509,2018-05-30 21:00:00,9.0,8.2,0.8,0.0,2.19
1510,2018-05-30 22:00:00,9.5,8.9,0.8,0.0,0.39
1511,2018-05-30 23:00:00,10.4,9.4,0.74,0.0,0.06
1512,2018-05-31 00:00:00,11.1,9.6,0.76,0.0,0.21
1513,2018-05-31 01:00:00,11.0,8.9,0.79,0.0,0.22999999999999998
1514,2018-05-31 02:00:00,11.2,9.1,0.79,0.0,0.06
1515,2018-05-31 03:00:00,11.3,10.1,0.71,0.0,0.06
1516,2018-05-31 04:00:00,11.3,10.1,0.67,0.0,0.39
1517,2018-05-31 05:00:00,10.2,9.7,0.68,0.0,0.05
1518,2018-05-31 06:00:00,9.8,9.5,0.68,0.0,0.06
1519,2018-05-31 07:00:00,9.5,9.4,0.68,0.0,0.06
1520,2018-05-31 08:00:00,9.6,8.4,0.7,0.0,0.06
1521,2018-05-31 09:00:00,9.4,8.5,0.73,0.0,0.5
1522,2018-05-31 10:00:00,9.4,9.1,0.75,0.0,0.13
1523,2018-05-31 11:00:00,9.2,8.7,0.8,0.0,0.07
1524,2018-05-31 12:00:00,9.7,8.7,0.77,0.0,2.69
1525,2018-05-31 13:00:00,9.6,8.9,0.79,0.0,5.32
1526,2018-05-31 14:00:00,9.2,8.6,0.8,0.0,4.18
1527,2018-05-31 15:00:00,9.0,8.4,0.83,0.0,0.7
1528,2018-05-31 16:00:00,8.6,8.2,0.87,0.0,0.44999999999999996
1529,2018-05-31 17:00:00,8.2,8.0,0.89,0.2,3.0
1530,2018-05-31 18:00:00,9.2,7.9,0.88,0.0,4.13
1531,2018-05-31 19:00:00,10.0,9.2,0.77,0.0,2.38
1532,2018-05-31 20:00:00,10.0,9.8,0.74,0.0,2.4000000000000004
1533,2018-05-31 21:00:00,10.1,9.8,0.78,0.0,2.08
1534,2018-05-31 22:00:00,10.2,9.8,0.82,0.0,0.8200000000000001
1535,2018-05-31 23:00:00,10.1,9.6,0.87,0.2,0.04
1536,2018-06-01 00:00:00,10.5,9.8,0.87,0.2,0.06
1537,2018-06-01 01:00:00,10.4,9.8,0.87,0.6,0.4
1538,2018-06-01 02:00:00,11.8,9.8,0.83,0.0,0.06
1539,2018-06-01 03:00:00,11.3,9.8,0.87,0.2,0.05
1540,2018-06-01 04:00:00,10.0,9.5,0.89,0.2,0.05
1541,2018-06-01 05:00:00,9.9,9.5,0.9,0.4,0.39999999999999997
1542,2018-06-01 06:00:00,10.1,9.8,0.91,1.2,0.06
1543,2018-06-01 07:00:00,10.2,9.8,0.91,1.6,1.6
1544,2018-06-01 08:00:00,10.2,9.8,0.91,0.8,2.29
1545,2018-06-01 09:00:00,10.3,9.8,0.9,0.4,0.76
1546,2018-06-01 10:00:00,10.3,10.0,0.89,0.0,0.75
1547,2018-06-01 11:00:00,10.4,9.8,0.87,0.0,3.5599999999999996
1548,2018-06-01 12:00:00,9.8,8.6,0.88,0.0,3.5
1549,2018-06-01 13:00:00,9.1,8.6,0.86,0.0,3.26
1550,2018-06-01 14:00:00,8.5,7.3,0.88,0.0,2.67
1551,2018-06-01 15:00:00,7.6,7.1,0.89,0.0,0.71
1552,2018-06-01 16:00:00,8.0,7.1,0.89,0.0,2.09
1553,2018-06-01 17:00:00,8.7,8.0,0.87,0.0,1.62
1554,2018-06-01 18:00:00,9.4,7.9,0.85,0.0,5.98
1555,2018-06-01 19:00:00,9.5,8.9,0.85,0.0,5.04
1556,2018-06-01 20:00:00,9.8,9.4,0.86,0.0,2.98
1557,2018-06-01 21:00:00,10.5,9.8,0.85,0.0,3.3600000000000003
1558,2018-06-01 22:00:00,12.6,10.4,0.8,0.0,2.0300000000000002
1559,2018-06-01 23:00:00,13.8,12.1,0.76,0.0,1.25
1560,2018-06-02 00:00:00,15.6,13.8,0.66,0.0,0.07
1561,2018-06-02 01:00:00,15.3,14.5,0.62,0.0,0.07
1562,2018-06-02 02:00:00,14.7,14.3,0.66,0.0,0.05
1563,2018-06-02 03:00:00,14.6,12.8,0.72,0.0,0.37
1564,2018-06-02 04:00:00,12.9,11.2,0.77,0.0,0.05
1565,2018-06-02 05:00:00,11.3,10.4,0.83,0.0,0.21
1566,2018-06-02 06:00:00,10.5,10.0,0.85,0.0,1.19
1567,2018-06-02 07:00:00,10.2,9.5,0.86,0.0,1.12
1568,2018-06-02 08:00:00,9.8,9.0,0.84,0.0,0.41000000000000003
1569,2018-06-02 09:00:00,9.2,8.6,0.86,0.0,0.04
1570,2018-06-02 10:00:00,9.5,8.3,0.83,0.0,0.32
1571,2018-06-02 11:00:00,9.1,8.7,0.83,0.0,0.07
1572,2018-06-02 12:00:00,9.1,8.7,0.83,0.0,0.06999999999999999
1573,2018-06-02 13:00:00,9.5,9.0,0.83,0.0,0.38
1574,2018-06-02 14:00:00,9.4,9.0,0.86,0.0,0.1
1575,2018-06-02 15:00:00,9.2,8.7,0.86,0.0,1.3599999999999999
1576,2018-06-02 16:00:00,9.5,9.2,0.85,0.0,2.0700000000000003
1577,2018-06-02 17:00:00,9.7,9.1,0.86,0.0,3.58
1578,2018-06-02 18:00:00,9.8,9.4,0.85,0.0,5.46
1579,2018-06-02 19:00:00,9.8,9.3,0.85,0.0,4.38
1580,2018-06-02 20:00:00,11.1,9.8,0.8,0.0,3.26
1581,2018-06-02 21:00:00,11.1,10.5,0.79,0.0,2.09
1582,2018-06-02 22:00:00,11.1,10.5,0.82,0.0,1.33
1583,2018-06-02 23:00:00,12.4,11.0,0.79,0.0,0.06
1584,2018-06-03 00:00:00,12.8,12.1,0.77,0.0,0.43999999999999995
1585,2018-06-03 01:00:00,13.4,12.7,0.75,0.2,0.05
1586,2018-06-03 02:00:00,13.8,13.2,0.72,0.0,0.06
1587,2018-06-03 03:00:00,14.3,13.4,0.71,0.0,0.05
1588,2018-06-03 04:00:00,14.2,13.5,0.7,0.0,0.41000000000000003
1589,2018-06-03 05:00:00,13.6,12.2,0.75,0.0,0.05
1590,2018-06-03 06:00:00,12.2,11.8,0.78,0.0,0.05
1591,2018-06-03 07:00:00,12.2,12.0,0.77,0.0,0.06
1592,2018-06-03 08:00:00,12.0,11.3,0.79,0.0,0.05
1593,2018-06-03 09:00:00,11.5,11.2,0.81,0.0,0.55
1594,2018-06-03 10:00:00,11.4,11.1,0.81,0.0,0.04
1595,2018-06-03 11:00:00,11.2,10.9,0.83,0.0,0.9400000000000001
1596,2018-06-03 12:00:00,11.1,10.8,0.84,0.0,3.52
1597,2018-06-03 13:00:00,11.1,10.8,0.84,0.2,2.21
1598,2018-06-03 14:00:00,11.4,10.8,0.83,0.0,0.66
1599,2018-06-03 15:00:00,11.5,11.3,0.82,0.0,4.970000000000001
1600,2018-06-03 16:00:00,11.4,11.1,0.84,0.2,2.6999999999999997
1601,2018-06-03 17:00:00,11.4,11.0,0.84,0.0,2.69
1602,2018-06-03 18:00:00,11.9,11.1,0.8,0.0,1.45
1603,2018-06-03 19:00:00,11.8,11.5,0.76,0.0,2.0300000000000002
1604,2018-06-03 20:00:00,11.6,11.1,0.78,0.4,2.9699999999999998
1605,2018-06-03 21:00:00,12.1,11.0,0.78,0.0,2.8499999999999996
1606,2018-06-03 22:00:00,13.8,12.1,0.74,0.0,0.89
1607,2018-06-03 23:00:00,14.9,13.8,0.69,0.0,0.13
1608,2018-06-04 00:00:00,16.7,14.9,0.65,0.0,0.1
1609,2018-06-04 01:00:00,18.2,16.3,0.61,0.0,0.38999999999999996
1610,2018-06-04 02:00:00,16.8,15.8,0.66,0.0,0.06
1611,2018-06-04 03:00:00,16.0,15.3,0.68,0.0,0.05
1612,2018-06-04 04:00:00,15.6,13.8,0.7,0.0,0.06
1613,2018-06-04 05:00:00,13.9,13.0,0.78,0.0,0.09
1614,2018-06-04 06:00:00,13.1,12.7,0.84,0.0,0.37
1615,2018-06-04 07:00:00,12.7,12.4,0.87,0.2,0.06
1616,2018-06-04 08:00:00,12.6,12.3,0.9,0.2,0.51
1617,2018-06-04 09:00:00,12.6,12.3,0.91,0.2,1.49
1618,2018-06-04 10:00:00,12.4,12.1,0.91,0.0,0.39
1619,2018-06-04 11:00:00,12.3,12.0,0.91,0.0,0.04
1620,2018-06-04 12:00:00,12.5,12.2,0.91,0.0,1.3399999999999999
1621,2018-06-04 13:00:00,12.4,12.0,0.91,0.0,2.9
1622,2018-06-04 14:00:00,12.2,11.9,0.91,0.0,2.4899999999999998
1623,2018-06-04 15:00:00,12.0,11.4,0.92,0.2,0.94
1624,2018-06-04 16:00:00,11.6,11.1,0.92,1.0,3.3499999999999996
1625,2018-06-04 17:00:00,11.3,11.1,0.91,0.0,5.08
1626,2018-06-04 18:00:00,11.3,11.0,0.9,0.0,1.7800000000000002
1627,2018-06-04 19:00:00,11.2,11.0,0.89,0.0,2.8
1628,2018-06-04 20:00:00,11.2,10.9,0.87,0.0,1.54
1629,2018-06-04 21:00:00,11.2,10.9,0.85,0.0,1.48
1630,2018-06-04 22:00:00,11.5,11.1,0.83,0.0,1.67
1631,2018-06-04 23:00:00,11.7,11.4,0.81,0.0,0.38999999999999996
1632,2018-06-05 00:00:00,11.7,11.4,0.8,0.0,0.07
1633,2018-06-05 01:00:00,11.9,11.6,0.8,0.0,0.06
1634,2018-06-05 02:00:00,12.1,11.6,0.78,0.0,0.05
1635,2018-06-05 03:00:00,12.1,11.4,0.77,0.0,0.38
1636,2018-06-05 04:00:00,11.6,11.3,0.79,0.0,0.05
1637,2018-06-05 05:00:00,11.4,10.8,0.81,0.0,0.06
1638,2018-06-05 06:00:00,10.8,9.7,0.82,0.0,0.05
1639,2018-06-05 07:00:00,9.7,8.4,0.86,0.0,0.8
1640,2018-06-05 08:00:00,8.6,8.0,0.89,0.0,0.14
1641,2018-06-05 09:00:00,9.2,8.6,0.9,0.0,0.04
1642,2018-06-05 10:00:00,9.0,8.8,0.88,0.0,0.43
1643,2018-06-05 11:00:00,9.2,9.0,0.86,0.0,0.05
1644,2018-06-05 12:00:00,9.2,8.9,0.86,0.4,0.1
1645,2018-06-05 13:00:00,9.7,9.0,0.88,1.2,0.49
1646,2018-06-05 14:00:00,9.7,9.2,0.83,0.0,0.04
1647,2018-06-05 15:00:00,9.3,8.9,0.79,0.4,0.04
1648,2018-06-05 16:00:00,9.2,8.4,0.77,0.2,0.9199999999999999
1649,2018-06-05 17:00:00,8.7,8.3,0.76,0.2,1.4300000000000002
1650,2018-06-05 18:00:00,8.9,8.1,0.73,0.0,2.81
1651,2018-06-05 19:00:00,8.2,7.6,0.76,0.0,3.58
1652,2018-06-05 20:00:00,7.8,6.8,0.78,0.0,4.2
1653,2018-06-05 21:00:00,7.0,6.7,0.78,0.0,4.57
1654,2018-06-05 22:00:00,7.3,6.7,0.76,0.0,1.73
1655,2018-06-05 23:00:00,7.5,7.1,0.75,0.0,0.45999999999999996
1656,2018-06-06 00:00:00,7.8,7.2,0.76,0.2,0.06
1657,2018-06-06 01:00:00,7.9,7.6,0.73,0.0,0.4
1658,2018-06-06 02:00:00,8.1,7.3,0.73,0.0,0.05
1659,2018-06-06 03:00:00,7.9,6.8,0.75,0.4,0.06
1660,2018-06-06 04:00:00,7.9,6.7,0.77,0.4,0.05
1661,2018-06-06 05:00:00,7.9,6.8,0.74,0.8,0.36
1662,2018-06-06 06:00:00,7.6,6.3,0.75,0.6,0.05
1663,2018-06-06 07:00:00,7.6,5.8,0.79,2.6,0.72
1664,2018-06-06 08:00:00,7.3,6.1,0.74,0.0,0.03
1665,2018-06-06 09:00:00,7.5,6.5,0.74,0.6,0.39
1666,2018-06-06 10:00:00,7.6,6.5,0.73,0.0,0.03
1667,2018-06-06 11:00:00,7.0,6.2,0.77,0.2,1.63
1668,2018-06-06 12:00:00,7.4,6.7,0.73,0.0,1.09
1669,2018-06-06 13:00:00,7.6,6.8,0.71,0.0,0.76
1670,2018-06-06 14:00:00,8.0,7.5,0.65,0.0,0.16
1671,2018-06-06 15:00:00,8.2,7.1,0.64,0.0,0.28
1672,2018-06-06 16:00:00,8.5,7.8,0.6,0.0,2.12
1673,2018-06-06 17:00:00,8.7,8.4,0.59,0.0,3.04
1674,2018-06-06 18:00:00,9.0,8.6,0.6,0.0,1.37
1675,2018-06-06 19:00:00,9.0,8.7,0.67,0.0,5.55
1676,2018-06-06 20:00:00,8.9,8.0,0.75,0.6,5.0600000000000005
1677,2018-06-06 21:00:00,8.1,7.8,0.81,1.0,4.21
1678,2018-06-06 22:00:00,8.3,7.7,0.82,1.8,2.02
1679,2018-06-06 23:00:00,7.9,7.4,0.85,2.2,1.04
1680,2018-06-07 00:00:00,7.8,7.5,0.87,1.6,0.06
1681,2018-06-07 01:00:00,9.6,7.5,0.89,0.8,0.42
1682,2018-06-07 02:00:00,10.2,9.6,0.87,0.2,0.06
1683,2018-06-07 03:00:00,10.2,9.6,0.88,1.6,0.06
1684,2018-06-07 04:00:00,10.0,9.5,0.9,2.0,0.24
1685,2018-06-07 05:00:00,10.5,9.9,0.84,0.2,0.18
1686,2018-06-07 06:00:00,11.1,10.3,0.73,0.0,1.0
1687,2018-06-07 07:00:00,11.0,10.0,0.76,0.0,0.98
1688,2018-06-07 08:00:00,10.2,9.4,0.81,0.2,0.9099999999999999
1689,2018-06-07 09:00:00,10.1,9.2,0.83,0.6,1.46
1690,2018-06-07 10:00:00,10.2,9.2,0.81,1.0,0.09000000000000001
1691,2018-06-07 11:00:00,10.2,9.6,0.79,0.0,0.03
1692,2018-06-07 12:00:00,10.2,9.4,0.8,0.2,0.42000000000000004
1693,2018-06-07 13:00:00,9.6,9.0,0.84,1.0,3.7800000000000002
