Station,Date(UTC),Amount(mm),Period(Hrs),Freq
"Wellington, Greta Point Cws",15/04/2018 00:00,0.0,1,H
"Wellington, Greta Point Cws",15/04/2018 01:00,0.0,1,H
"Wellington, Greta Point Cws",15/04/2018 02:00,0.0,1,H
"Wellington, Greta Point Cws",15/04/2018 03:00,0.0,1,H
"Wellington, Greta Point Cws",15/04/2018 04:00,0.0,1,H
"Wellington, Greta Point Cws",15/04/2018 05:00,0.0,1,H
"Wellington, Greta Point Cws",15/04/2018 06:00,0.0,1,H
"Wellington, Greta Point Cws",15/04/2018 07:00,0.0,1,H
"Wellington, Greta Point Cws",15/04/2018 08:00,0.0,1,H
"Wellington, Greta Point Cws",15/04/2018 09:00,0.0,1,H
"Wellington, Greta Point Cws",15/04/2018 10:00,0.0,1,H
"Wellington, Greta Point Cws",15/04/2018 11:00,0.0,1,H
"Wellington, Greta Point Cws",15/04/2018 12:00,0.0,1,H
"Wellington, Greta Point Cws",15/04/2018 13:00,0.0,1,H
"Wellington, Greta Point Cws",15/04/2018 14:00,0.0,1,H
"Wellington, Greta Point Cws",15/04/2018 15:00,1.2,1,H
"Wellington, Greta Point Cws",15/04/2018 16:00,4.4,1,H
"Wellington, Greta Point Cws",15/04/2018 17:00,2.0,1,H
"Wellington, Greta Point Cws",15/04/2018 18:00,0.6,1,H
"Wellington, Greta Point Cws",15/04/2018 19:00,1.4,1,H
"Wellington, Greta Point Cws",15/04/2018 20:00,1.0,1,H
"Wellington, Greta Point Cws",15/04/2018 21:00,0.0,1,H
"Wellington, Greta Point Cws",15/04/2018 22:00,0.0,1,H
"Wellington, Greta Point Cws",15/04/2018 23:00,0.0,1,H
"Wellington, Greta Point Cws",16/04/2018 00:00,0.2,1,H
"Wellington, Greta Point Cws",16/04/2018 01:00,0.0,1,H
"Wellington, Greta Point Cws",16/04/2018 02:00,0.0,1,H
"Wellington, Greta Point Cws",16/04/2018 03:00,0.0,1,H
"Wellington, Greta Point Cws",16/04/2018 04:00,0.0,1,H
"Wellington, Greta Point Cws",16/04/2018 05:00,0.0,1,H
"Wellington, Greta Point Cws",16/04/2018 06:00,0.0,1,H
"Wellington, Greta Point Cws",16/04/2018 07:00,0.0,1,H
"Wellington, Greta Point Cws",16/04/2018 08:00,0.0,1,H
"Wellington, Greta Point Cws",16/04/2018 09:00,0.0,1,H
"Wellington, Greta Point Cws",16/04/2018 10:00,0.0,1,H
"Wellington, Greta Point Cws",16/04/2018 11:00,0.0,1,H
"Wellington, Greta Point Cws",16/04/2018 12:00,0.0,1,H
"Wellington, Greta Point Cws",16/04/2018 13:00,0.0,1,H
"Wellington, Greta Point Cws",16/04/2018 14:00,0.0,1,H
"Wellington, Greta Point Cws",16/04/2018 15:00,0.0,1,H
"Wellington, Greta Point Cws",16/04/2018 16:00,0.0,1,H
"Wellington, Greta Point Cws",16/04/2018 17:00,0.0,1,H
"Wellington, Greta Point Cws",16/04/2018 18:00,0.0,1,H
"Wellington, Greta Point Cws",16/04/2018 19:00,0.0,1,H
"Wellington, Greta Point Cws",16/04/2018 20:00,0.0,1,H
"Wellington, Greta Point Cws",16/04/2018 21:00,0.0,1,H
"Wellington, Greta Point Cws",16/04/2018 22:00,0.0,1,H
"Wellington, Greta Point Cws",16/04/2018 23:00,0.0,1,H
"Wellington, Greta Point Cws",17/04/2018 00:00,0.0,1,H
"Wellington, Greta Point Cws",17/04/2018 01:00,0.0,1,H
"Wellington, Greta Point Cws",17/04/2018 02:00,0.0,1,H
"Wellington, Greta Point Cws",17/04/2018 03:00,0.0,1,H
"Wellington, Greta Point Cws",17/04/2018 04:00,0.0,1,H
"Wellington, Greta Point Cws",17/04/2018 05:00,0.0,1,H
"Wellington, Greta Point Cws",17/04/2018 06:00,0.0,1,H
"Wellington, Greta Point Cws",17/04/2018 07:00,0.0,1,H
"Wellington, Greta Point Cws",17/04/2018 08:00,0.0,1,H
"Wellington, Greta Point Cws",17/04/2018 09:00,0.0,1,H
"Wellington, Greta Point Cws",17/04/2018 10:00,0.0,1,H
"Wellington, Greta Point Cws",17/04/2018 11:00,0.0,1,H
"Wellington, Greta Point Cws",17/04/2018 12:00,0.0,1,H
"Wellington, Greta Point Cws",17/04/2018 13:00,0.0,1,H
"Wellington, Greta Point Cws",17/04/2018 14:00,0.0,1,H
"Wellington, Greta Point Cws",17/04/2018 15:00,0.0,1,H
"Wellington, Greta Point Cws",17/04/2018 16:00,0.0,1,H
"Wellington, Greta Point Cws",17/04/2018 17:00,0.0,1,H
"Wellington, Greta Point Cws",17/04/2018 18:00,0.0,1,H
"Wellington, Greta Point Cws",17/04/2018 19:00,0.0,1,H
"Wellington, Greta Point Cws",17/04/2018 20:00,0.0,1,H
"Wellington, Greta Point Cws",17/04/2018 21:00,0.0,1,H
"Wellington, Greta Point Cws",17/04/2018 22:00,0.0,1,H
"Wellington, Greta Point Cws",17/04/2018 23:00,0.0,1,H
"Wellington, Greta Point Cws",18/04/2018 00:00,0.0,1,H
"Wellington, Greta Point Cws",18/04/2018 01:00,0.0,1,H
"Wellington, Greta Point Cws",18/04/2018 02:00,0.0,1,H
"Wellington, Greta Point Cws",18/04/2018 03:00,0.0,1,H
"Wellington, Greta Point Cws",18/04/2018 04:00,0.0,1,H
"Wellington, Greta Point Cws",18/04/2018 05:00,0.4,1,H
"Wellington, Greta Point Cws",18/04/2018 06:00,0.0,1,H
"Wellington, Greta Point Cws",18/04/2018 07:00,0.0,1,H
"Wellington, Greta Point Cws",18/04/2018 08:00,0.0,1,H
"Wellington, Greta Point Cws",18/04/2018 09:00,0.0,1,H
"Wellington, Greta Point Cws",18/04/2018 10:00,0.0,1,H
"Wellington, Greta Point Cws",18/04/2018 11:00,0.0,1,H
"Wellington, Greta Point Cws",18/04/2018 12:00,0.0,1,H
"Wellington, Greta Point Cws",18/04/2018 13:00,0.0,1,H
"Wellington, Greta Point Cws",18/04/2018 14:00,0.0,1,H
"Wellington, Greta Point Cws",18/04/2018 15:00,0.0,1,H
"Wellington, Greta Point Cws",18/04/2018 16:00,0.0,1,H
"Wellington, Greta Point Cws",18/04/2018 17:00,0.0,1,H
"Wellington, Greta Point Cws",18/04/2018 18:00,0.0,1,H
"Wellington, Greta Point Cws",18/04/2018 19:00,0.0,1,H
"Wellington, Greta Point Cws",18/04/2018 20:00,0.0,1,H
"Wellington, Greta Point Cws",18/04/2018 21:00,0.0,1,H
"Wellington, Greta Point Cws",18/04/2018 22:00,0.0,1,H
"Wellington, Greta Point Cws",18/04/2018 23:00,0.0,1,H
"Wellington, Greta Point Cws",19/04/2018 00:00,0.0,1,H
"Wellington, Greta Point Cws",19/04/2018 01:00,0.0,1,H
"Wellington, Greta Point Cws",19/04/2018 02:00,0.0,1,H
"Wellington, Greta Point Cws",19/04/2018 03:00,0.0,1,H
"Wellington, Greta Point Cws",19/04/2018 04:00,0.0,1,H
"Wellington, Greta Point Cws",19/04/2018 05:00,0.0,1,H
"Wellington, Greta Point Cws",19/04/2018 06:00,0.0,1,H
"Wellington, Greta Point Cws",19/04/2018 07:00,0.0,1,H
"Wellington, Greta Point Cws",19/04/2018 08:00,0.0,1,H
"Wellington, Greta Point Cws",19/04/2018 09:00,0.0,1,H
"Wellington, Greta Point Cws",19/04/2018 10:00,0.0,1,H
"Wellington, Greta Point Cws",19/04/2018 11:00,0.0,1,H
"Wellington, Greta Point Cws",19/04/2018 12:00,0.0,1,H
"Wellington, Greta Point Cws",19/04/2018 13:00,0.0,1,H
"Wellington, Greta Point Cws",19/04/2018 14:00,0.0,1,H
"Wellington, Greta Point Cws",19/04/2018 15:00,0.0,1,H
"Wellington, Greta Point Cws",19/04/2018 16:00,0.0,1,H
"Wellington, Greta Point Cws",19/04/2018 17:00,0.0,1,H
"Wellington, Greta Point Cws",19/04/2018 18:00,0.0,1,H
"Wellington, Greta Point Cws",19/04/2018 19:00,0.0,1,H
"Wellington, Greta Point Cws",19/04/2018 20:00,0.0,1,H
"Wellington, Greta Point Cws",19/04/2018 21:00,0.0,1,H
"Wellington, Greta Point Cws",19/04/2018 22:00,0.0,1,H
"Wellington, Greta Point Cws",19/04/2018 23:00,0.0,1,H
"Wellington, Greta Point Cws",20/04/2018 00:00,0.0,1,H
"Wellington, Greta Point Cws",20/04/2018 01:00,0.0,1,H
"Wellington, Greta Point Cws",20/04/2018 02:00,0.0,1,H
"Wellington, Greta Point Cws",20/04/2018 03:00,0.0,1,H
"Wellington, Greta Point Cws",20/04/2018 04:00,0.0,1,H
"Wellington, Greta Point Cws",20/04/2018 05:00,0.0,1,H
"Wellington, Greta Point Cws",20/04/2018 06:00,0.0,1,H
"Wellington, Greta Point Cws",20/04/2018 07:00,0.0,1,H
"Wellington, Greta Point Cws",20/04/2018 08:00,0.0,1,H
"Wellington, Greta Point Cws",20/04/2018 09:00,0.0,1,H
"Wellington, Greta Point Cws",20/04/2018 10:00,0.0,1,H
"Wellington, Greta Point Cws",20/04/2018 11:00,0.0,1,H
"Wellington, Greta Point Cws",20/04/2018 12:00,0.0,1,H
"Wellington, Greta Point Cws",20/04/2018 13:00,0.0,1,H
"Wellington, Greta Point Cws",20/04/2018 14:00,0.0,1,H
"Wellington, Greta Point Cws",20/04/2018 15:00,0.0,1,H
"Wellington, Greta Point Cws",20/04/2018 16:00,0.0,1,H
"Wellington, Greta Point Cws",20/04/2018 17:00,0.0,1,H
"Wellington, Greta Point Cws",20/04/2018 18:00,0.0,1,H
"Wellington, Greta Point Cws",20/04/2018 19:00,0.0,1,H
"Wellington, Greta Point Cws",20/04/2018 20:00,0.0,1,H
"Wellington, Greta Point Cws",20/04/2018 21:00,0.0,1,H
"Wellington, Greta Point Cws",20/04/2018 22:00,0.0,1,H
"Wellington, Greta Point Cws",20/04/2018 23:00,0.0,1,H
"Wellington, Greta Point Cws",21/04/2018 00:00,0.0,1,H
"Wellington, Greta Point Cws",21/04/2018 01:00,0.0,1,H
"Wellington, Greta Point Cws",21/04/2018 02:00,0.0,1,H
"Wellington, Greta Point Cws",21/04/2018 03:00,0.0,1,H
"Wellington, Greta Point Cws",21/04/2018 04:00,0.0,1,H
"Wellington, Greta Point Cws",21/04/2018 05:00,0.0,1,H
"Wellington, Greta Point Cws",21/04/2018 06:00,0.0,1,H
"Wellington, Greta Point Cws",21/04/2018 07:00,0.0,1,H
"Wellington, Greta Point Cws",21/04/2018 08:00,0.0,1,H
"Wellington, Greta Point Cws",21/04/2018 09:00,0.0,1,H
"Wellington, Greta Point Cws",21/04/2018 10:00,0.0,1,H
"Wellington, Greta Point Cws",21/04/2018 11:00,0.0,1,H
"Wellington, Greta Point Cws",21/04/2018 12:00,0.4,1,H
"Wellington, Greta Point Cws",21/04/2018 13:00,0.2,1,H
"Wellington, Greta Point Cws",21/04/2018 14:00,1.0,1,H
"Wellington, Greta Point Cws",21/04/2018 15:00,0.0,1,H
"Wellington, Greta Point Cws",21/04/2018 16:00,0.8,1,H
"Wellington, Greta Point Cws",21/04/2018 17:00,0.0,1,H
"Wellington, Greta Point Cws",21/04/2018 18:00,0.0,1,H
"Wellington, Greta Point Cws",21/04/2018 19:00,0.0,1,H
"Wellington, Greta Point Cws",21/04/2018 20:00,0.2,1,H
"Wellington, Greta Point Cws",21/04/2018 21:00,0.0,1,H
"Wellington, Greta Point Cws",21/04/2018 22:00,0.0,1,H
"Wellington, Greta Point Cws",21/04/2018 23:00,0.0,1,H
"Wellington, Greta Point Cws",22/04/2018 00:00,0.0,1,H
"Wellington, Greta Point Cws",22/04/2018 01:00,0.0,1,H
"Wellington, Greta Point Cws",22/04/2018 02:00,0.0,1,H
"Wellington, Greta Point Cws",22/04/2018 03:00,0.0,1,H
"Wellington, Greta Point Cws",22/04/2018 04:00,0.0,1,H
"Wellington, Greta Point Cws",22/04/2018 05:00,0.0,1,H
"Wellington, Greta Point Cws",22/04/2018 06:00,0.0,1,H
"Wellington, Greta Point Cws",22/04/2018 07:00,0.0,1,H
"Wellington, Greta Point Cws",22/04/2018 08:00,0.0,1,H
"Wellington, Greta Point Cws",22/04/2018 09:00,0.0,1,H
"Wellington, Greta Point Cws",22/04/2018 10:00,0.0,1,H
"Wellington, Greta Point Cws",22/04/2018 11:00,0.0,1,H
"Wellington, Greta Point Cws",22/04/2018 12:00,0.0,1,H
"Wellington, Greta Point Cws",22/04/2018 13:00,0.0,1,H
"Wellington, Greta Point Cws",22/04/2018 14:00,0.0,1,H
"Wellington, Greta Point Cws",22/04/2018 15:00,0.0,1,H
"Wellington, Greta Point Cws",22/04/2018 16:00,0.0,1,H
"Wellington, Greta Point Cws",22/04/2018 17:00,0.0,1,H
"Wellington, Greta Point Cws",22/04/2018 18:00,0.0,1,H
"Wellington, Greta Point Cws",22/04/2018 19:00,0.0,1,H
"Wellington, Greta Point Cws",22/04/2018 20:00,0.0,1,H
"Wellington, Greta Point Cws",22/04/2018 21:00,0.0,1,H
"Wellington, Greta Point Cws",22/04/2018 22:00,0.0,1,H
"Wellington, Greta Point Cws",22/04/2018 23:00,0.0,1,H
"Wellington, Greta Point Cws",23/04/2018 00:00,0.0,1,H
"Wellington, Greta Point Cws",23/04/2018 01:00,0.0,1,H
"Wellington, Greta Point Cws",23/04/2018 02:00,0.0,1,H
"Wellington, Greta Point Cws",23/04/2018 03:00,0.0,1,H
"Wellington, Greta Point Cws",23/04/2018 04:00,0.0,1,H
"Wellington, Greta Point Cws",23/04/2018 05:00,0.0,1,H
"Wellington, Greta Point Cws",23/04/2018 06:00,0.0,1,H
"Wellington, Greta Point Cws",23/04/2018 07:00,0.0,1,H
"Wellington, Greta Point Cws",23/04/2018 08:00,0.0,1,H
"Wellington, Greta Point Cws",23/04/2018 09:00,0.0,1,H
"Wellington, Greta Point Cws",23/04/2018 10:00,0.0,1,H
"Wellington, Greta Point Cws",23/04/2018 11:00,0.0,1,H
"Wellington, Greta Point Cws",23/04/2018 12:00,0.0,1,H
"Wellington, Greta Point Cws",23/04/2018 13:00,0.0,1,H
"Wellington, Greta Point Cws",23/04/2018 14:00,0.0,1,H
"Wellington, Greta Point Cws",23/04/2018 15:00,0.0,1,H
"Wellington, Greta Point Cws",23/04/2018 16:00,0.0,1,H
"Wellington, Greta Point Cws",23/04/2018 17:00,0.0,1,H
"Wellington, Greta Point Cws",23/04/2018 18:00,0.0,1,H
"Wellington, Greta Point Cws",23/04/2018 19:00,0.0,1,H
"Wellington, Greta Point Cws",23/04/2018 20:00,0.0,1,H
"Wellington, Greta Point Cws",23/04/2018 21:00,0.0,1,H
"Wellington, Greta Point Cws",23/04/2018 22:00,0.0,1,H
"Wellington, Greta Point Cws",23/04/2018 23:00,0.0,1,H
"Wellington, Greta Point Cws",24/04/2018 00:00,0.0,1,H
"Wellington, Greta Point Cws",24/04/2018 01:00,0.0,1,H
"Wellington, Greta Point Cws",24/04/2018 02:00,0.0,1,H
"Wellington, Greta Point Cws",24/04/2018 03:00,0.0,1,H
"Wellington, Greta Point Cws",24/04/2018 04:00,0.0,1,H
"Wellington, Greta Point Cws",24/04/2018 05:00,0.0,1,H
"Wellington, Greta Point Cws",24/04/2018 06:00,0.0,1,H
"Wellington, Greta Point Cws",24/04/2018 07:00,0.0,1,H
"Wellington, Greta Point Cws",24/04/2018 08:00,0.0,1,H
"Wellington, Greta Point Cws",24/04/2018 09:00,0.0,1,H
"Wellington, Greta Point Cws",24/04/2018 10:00,0.0,1,H
"Wellington, Greta Point Cws",24/04/2018 11:00,0.0,1,H
"Wellington, Greta Point Cws",24/04/2018 12:00,0.0,1,H
"Wellington, Greta Point Cws",24/04/2018 13:00,0.0,1,H
"Wellington, Greta Point Cws",24/04/2018 14:00,0.0,1,H
"Wellington, Greta Point Cws",24/04/2018 15:00,0.0,1,H
"Wellington, Greta Point Cws",24/04/2018 16:00,0.0,1,H
"Wellington, Greta Point Cws",24/04/2018 17:00,0.0,1,H
"Wellington, Greta Point Cws",24/04/2018 18:00,0.0,1,H
"Wellington, Greta Point Cws",24/04/2018 19:00,0.0,1,H
"Wellington, Greta Point Cws",24/04/2018 20:00,0.0,1,H
"Wellington, Greta Point Cws",24/04/2018 21:00,0.0,1,H
"Wellington, Greta Point Cws",24/04/2018 22:00,0.0,1,H
"Wellington, Greta Point Cws",24/04/2018 23:00,0.0,1,H
"Wellington, Greta Point Cws",25/04/2018 00:00,0.0,1,H
"Wellington, Greta Point Cws",25/04/2018 01:00,0.0,1,H
"Wellington, Greta Point Cws",25/04/2018 02:00,0.0,1,H
"Wellington, Greta Point Cws",25/04/2018 03:00,0.0,1,H
"Wellington, Greta Point Cws",25/04/2018 04:00,0.0,1,H
"Wellington, Greta Point Cws",25/04/2018 05:00,0.0,1,H
"Wellington, Greta Point Cws",25/04/2018 06:00,0.0,1,H
"Wellington, Greta Point Cws",25/04/2018 07:00,0.0,1,H
"Wellington, Greta Point Cws",25/04/2018 08:00,0.0,1,H
"Wellington, Greta Point Cws",25/04/2018 09:00,0.0,1,H
"Wellington, Greta Point Cws",25/04/2018 10:00,0.0,1,H
"Wellington, Greta Point Cws",25/04/2018 11:00,0.0,1,H
"Wellington, Greta Point Cws",25/04/2018 12:00,0.0,1,H
"Wellington, Greta Point Cws",25/04/2018 13:00,0.0,1,H
"Wellington, Greta Point Cws",25/04/2018 14:00,0.0,1,H
"Wellington, Greta Point Cws",25/04/2018 15:00,0.0,1,H
"Wellington, Greta Point Cws",25/04/2018 16:00,0.0,1,H
"Wellington, Greta Point Cws",25/04/2018 17:00,0.0,1,H
"Wellington, Greta Point Cws",25/04/2018 18:00,0.0,1,H
"Wellington, Greta Point Cws",25/04/2018 19:00,0.0,1,H
"Wellington, Greta Point Cws",25/04/2018 20:00,0.0,1,H
"Wellington, Greta Point Cws",25/04/2018 21:00,0.0,1,H
"Wellington, Greta Point Cws",25/04/2018 22:00,0.0,1,H
"Wellington, Greta Point Cws",25/04/2018 23:00,0.0,1,H
"Wellington, Greta Point Cws",26/04/2018 00:00,0.0,1,H
"Wellington, Greta Point Cws",26/04/2018 01:00,0.0,1,H
"Wellington, Greta Point Cws",26/04/2018 02:00,0.0,1,H
"Wellington, Greta Point Cws",26/04/2018 03:00,0.0,1,H
"Wellington, Greta Point Cws",26/04/2018 04:00,0.0,1,H
"Wellington, Greta Point Cws",26/04/2018 05:00,0.0,1,H
"Wellington, Greta Point Cws",26/04/2018 06:00,0.0,1,H
"Wellington, Greta Point Cws",26/04/2018 07:00,0.0,1,H
"Wellington, Greta Point Cws",26/04/2018 08:00,0.0,1,H
"Wellington, Greta Point Cws",26/04/2018 09:00,0.0,1,H
"Wellington, Greta Point Cws",26/04/2018 10:00,0.0,1,H
"Wellington, Greta Point Cws",26/04/2018 11:00,0.0,1,H
"Wellington, Greta Point Cws",26/04/2018 12:00,0.0,1,H
"Wellington, Greta Point Cws",26/04/2018 13:00,0.0,1,H
"Wellington, Greta Point Cws",26/04/2018 14:00,0.0,1,H
"Wellington, Greta Point Cws",26/04/2018 15:00,0.0,1,H
"Wellington, Greta Point Cws",26/04/2018 16:00,0.0,1,H
"Wellington, Greta Point Cws",26/04/2018 17:00,0.0,1,H
"Wellington, Greta Point Cws",26/04/2018 18:00,0.0,1,H
"Wellington, Greta Point Cws",26/04/2018 19:00,0.0,1,H
"Wellington, Greta Point Cws",26/04/2018 20:00,0.0,1,H
"Wellington, Greta Point Cws",26/04/2018 21:00,0.0,1,H
"Wellington, Greta Point Cws",26/04/2018 22:00,0.0,1,H
"Wellington, Greta Point Cws",26/04/2018 23:00,0.0,1,H
"Wellington, Greta Point Cws",27/04/2018 00:00,0.0,1,H
"Wellington, Greta Point Cws",27/04/2018 01:00,0.0,1,H
"Wellington, Greta Point Cws",27/04/2018 02:00,0.0,1,H
"Wellington, Greta Point Cws",27/04/2018 03:00,0.0,1,H
"Wellington, Greta Point Cws",27/04/2018 04:00,0.0,1,H
"Wellington, Greta Point Cws",27/04/2018 05:00,0.0,1,H
"Wellington, Greta Point Cws",27/04/2018 06:00,0.0,1,H
"Wellington, Greta Point Cws",27/04/2018 07:00,0.0,1,H
"Wellington, Greta Point Cws",27/04/2018 08:00,0.0,1,H
"Wellington, Greta Point Cws",27/04/2018 09:00,0.0,1,H
"Wellington, Greta Point Cws",27/04/2018 10:00,0.0,1,H
"Wellington, Greta Point Cws",27/04/2018 11:00,0.0,1,H
"Wellington, Greta Point Cws",27/04/2018 12:00,0.0,1,H
"Wellington, Greta Point Cws",27/04/2018 13:00,0.0,1,H
"Wellington, Greta Point Cws",27/04/2018 14:00,0.0,1,H
"Wellington, Greta Point Cws",27/04/2018 15:00,0.0,1,H
"Wellington, Greta Point Cws",27/04/2018 16:00,0.0,1,H
"Wellington, Greta Point Cws",27/04/2018 17:00,0.0,1,H
"Wellington, Greta Point Cws",27/04/2018 18:00,0.0,1,H
"Wellington, Greta Point Cws",27/04/2018 19:00,0.0,1,H
"Wellington, Greta Point Cws",27/04/2018 20:00,0.0,1,H
"Wellington, Greta Point Cws",27/04/2018 21:00,0.0,1,H
"Wellington, Greta Point Cws",27/04/2018 22:00,0.0,1,H
"Wellington, Greta Point Cws",27/04/2018 23:00,0.0,1,H
"Wellington, Greta Point Cws",28/04/2018 00:00,0.0,1,H
"Wellington, Greta Point Cws",28/04/2018 01:00,0.0,1,H
"Wellington, Greta Point Cws",28/04/2018 02:00,0.0,1,H
"Wellington, Greta Point Cws",28/04/2018 03:00,0.0,1,H
"Wellington, Greta Point Cws",28/04/2018 04:00,0.0,1,H
"Wellington, Greta Point Cws",28/04/2018 05:00,0.0,1,H
"Wellington, Greta Point Cws",28/04/2018 06:00,0.0,1,H
"Wellington, Greta Point Cws",28/04/2018 07:00,0.2,1,H
"Wellington, Greta Point Cws",28/04/2018 08:00,0.2,1,H
"Wellington, Greta Point Cws",28/04/2018 09:00,0.0,1,H
"Wellington, Greta Point Cws",28/04/2018 10:00,0.4,1,H
"Wellington, Greta Point Cws",28/04/2018 11:00,0.2,1,H
"Wellington, Greta Point Cws",28/04/2018 12:00,1.2,1,H
"Wellington, Greta Point Cws",28/04/2018 13:00,1.6,1,H
"Wellington, Greta Point Cws",28/04/2018 14:00,1.8,1,H
"Wellington, Greta Point Cws",28/04/2018 15:00,0.6,1,H
"Wellington, Greta Point Cws",28/04/2018 16:00,0.0,1,H
"Wellington, Greta Point Cws",28/04/2018 17:00,0.0,1,H
"Wellington, Greta Point Cws",28/04/2018 18:00,0.0,1,H
"Wellington, Greta Point Cws",28/04/2018 19:00,0.0,1,H
"Wellington, Greta Point Cws",28/04/2018 20:00,0.2,1,H
"Wellington, Greta Point Cws",28/04/2018 21:00,0.4,1,H
"Wellington, Greta Point Cws",28/04/2018 22:00,0.2,1,H
"Wellington, Greta Point Cws",28/04/2018 23:00,0.8,1,H
"Wellington, Greta Point Cws",29/04/2018 00:00,0.0,1,H
"Wellington, Greta Point Cws",29/04/2018 01:00,0.0,1,H
"Wellington, Greta Point Cws",29/04/2018 02:00,0.0,1,H
"Wellington, Greta Point Cws",29/04/2018 03:00,0.0,1,H
"Wellington, Greta Point Cws",29/04/2018 04:00,0.0,1,H
"Wellington, Greta Point Cws",29/04/2018 05:00,0.0,1,H
"Wellington, Greta Point Cws",29/04/2018 06:00,0.0,1,H
"Wellington, Greta Point Cws",29/04/2018 07:00,0.0,1,H
"Wellington, Greta Point Cws",29/04/2018 08:00,0.0,1,H
"Wellington, Greta Point Cws",29/04/2018 09:00,0.0,1,H
"Wellington, Greta Point Cws",29/04/2018 10:00,0.0,1,H
"Wellington, Greta Point Cws",29/04/2018 11:00,0.0,1,H
"Wellington, Greta Point Cws",29/04/2018 12:00,0.0,1,H
"Wellington, Greta Point Cws",29/04/2018 13:00,0.0,1,H
"Wellington, Greta Point Cws",29/04/2018 14:00,0.0,1,H
"Wellington, Greta Point Cws",29/04/2018 15:00,0.0,1,H
"Wellington, Greta Point Cws",29/04/2018 16:00,0.0,1,H
"Wellington, Greta Point Cws",29/04/2018 17:00,0.0,1,H
"Wellington, Greta Point Cws",29/04/2018 18:00,0.0,1,H
"Wellington, Greta Point Cws",29/04/2018 19:00,0.0,1,H
"Wellington, Greta Point Cws",29/04/2018 20:00,0.0,1,H
"Wellington, Greta Point Cws",29/04/2018 21:00,0.0,1,H
"Wellington, Greta Point Cws",29/04/2018 22:00,0.2,1,H
"Wellington, Greta Point Cws",29/04/2018 23:00,0.2,1,H
"Wellington, Greta Point Cws",30/04/2018 00:00,0.2,1,H
"Wellington, Greta Point Cws",30/04/2018 01:00,0.2,1,H
"Wellington, Greta Point Cws",30/04/2018 02:00,0.4,1,H
"Wellington, Greta Point Cws",30/04/2018 03:00,0.2,1,H
"Wellington, Greta Point Cws",30/04/2018 04:00,1.2,1,H
"Wellington, Greta Point Cws",30/04/2018 05:00,0.2,1,H
"Wellington, Greta Point Cws",30/04/2018 06:00,0.0,1,H
"Wellington, Greta Point Cws",30/04/2018 07:00,0.0,1,H
"Wellington, Greta Point Cws",30/04/2018 08:00,0.0,1,H
"Wellington, Greta Point Cws",30/04/2018 09:00,0.0,1,H
"Wellington, Greta Point Cws",30/04/2018 10:00,0.0,1,H
"Wellington, Greta Point Cws",30/04/2018 11:00,0.0,1,H
"Wellington, Greta Point Cws",30/04/2018 12:00,0.0,1,H
"Wellington, Greta Point Cws",30/04/2018 13:00,0.0,1,H
"Wellington, Greta Point Cws",30/04/2018 14:00,0.0,1,H
"Wellington, Greta Point Cws",30/04/2018 15:00,0.4,1,H
"Wellington, Greta Point Cws",30/04/2018 16:00,2.8,1,H
"Wellington, Greta Point Cws",30/04/2018 17:00,2.0,1,H
"Wellington, Greta Point Cws",30/04/2018 18:00,0.2,1,H
"Wellington, Greta Point Cws",30/04/2018 19:00,0.0,1,H
"Wellington, Greta Point Cws",30/04/2018 20:00,0.0,1,H
"Wellington, Greta Point Cws",30/04/2018 21:00,0.0,1,H
"Wellington, Greta Point Cws",30/04/2018 22:00,0.0,1,H
"Wellington, Greta Point Cws",30/04/2018 23:00,0.0,1,H
"Wellington, Greta Point Cws",01/05/2018 00:00,0.0,1,H
"Wellington, Greta Point Cws",01/05/2018 01:00,0.0,1,H
"Wellington, Greta Point Cws",01/05/2018 02:00,0.0,1,H
"Wellington, Greta Point Cws",01/05/2018 03:00,0.0,1,H
"Wellington, Greta Point Cws",01/05/2018 04:00,0.0,1,H
"Wellington, Greta Point Cws",01/05/2018 05:00,0.0,1,H
"Wellington, Greta Point Cws",01/05/2018 06:00,0.0,1,H
"Wellington, Greta Point Cws",01/05/2018 07:00,0.0,1,H
"Wellington, Greta Point Cws",01/05/2018 08:00,0.0,1,H
"Wellington, Greta Point Cws",01/05/2018 09:00,0.0,1,H
"Wellington, Greta Point Cws",01/05/2018 10:00,0.0,1,H
"Wellington, Greta Point Cws",01/05/2018 11:00,0.0,1,H
"Wellington, Greta Point Cws",01/05/2018 12:00,0.0,1,H
"Wellington, Greta Point Cws",01/05/2018 13:00,0.0,1,H
"Wellington, Greta Point Cws",01/05/2018 14:00,0.0,1,H
"Wellington, Greta Point Cws",01/05/2018 15:00,0.0,1,H
"Wellington, Greta Point Cws",01/05/2018 16:00,0.0,1,H
"Wellington, Greta Point Cws",01/05/2018 17:00,0.0,1,H
"Wellington, Greta Point Cws",01/05/2018 18:00,0.0,1,H
"Wellington, Greta Point Cws",01/05/2018 19:00,0.0,1,H
"Wellington, Greta Point Cws",01/05/2018 20:00,0.0,1,H
"Wellington, Greta Point Cws",01/05/2018 21:00,0.0,1,H
"Wellington, Greta Point Cws",01/05/2018 22:00,0.0,1,H
"Wellington, Greta Point Cws",01/05/2018 23:00,0.0,1,H
"Wellington, Greta Point Cws",02/05/2018 00:00,0.0,1,H
"Wellington, Greta Point Cws",02/05/2018 01:00,0.0,1,H
